threshold,precision,recall,f1
0.41589120030403137,0.14026121521862578,0.946360153256705,0.24431256181998023
0.4157687723636627,0.14022140221402213,0.946360153256705,0.2442521631644005
0.41575127840042114,0.14018161180476732,0.946360153256705,0.24419179436480476
0.41565343737602234,0.1401418439716312,0.946360153256705,0.24413145539906106
0.4156532883644104,0.14010209869540555,0.946360153256705,0.24407114624505927
0.415454238653183,0.14006237595690388,0.946360153256705,0.24401086688071125
0.41543322801589966,0.14002267573696145,0.946360153256705,0.24395061728395065
0.41538530588150024,0.13998299801643524,0.946360153256705,0.24389039743273264
0.41528141498565674,0.13994334277620396,0.946360153256705,0.24383020730503455
0.4152698218822479,0.13990370999716795,0.946360153256705,0.24377004687885517
0.41518694162368774,0.13986409966024915,0.946360153256705,0.2437099161322151
0.4151644706726074,0.13982451174639116,0.946360153256705,0.24364981504315655
0.4150473475456238,0.13978494623655913,0.946360153256705,0.24358974358974358
0.414972186088562,0.13974540311173975,0.946360153256705,0.24352970175006164
0.41495481133461,0.13970588235294118,0.946360153256705,0.24346968950221784
0.41472598910331726,0.1396663839411931,0.946360153256705,0.24340970682434093
0.41462433338165283,0.13962690785754664,0.946360153256705,0.24334975369458128
0.41460636258125305,0.13958745408307432,0.946360153256705,0.24328983009111058
0.41456153988838196,0.13954802259887006,0.946360153256705,0.2432299359921221
0.41450345516204834,0.13950861338604914,0.946360153256705,0.24317007137583063
0.41449427604675293,0.13946922642574816,0.946360153256705,0.2431102362204724
0.4144601821899414,0.13942986169912502,0.946360153256705,0.24305043050430503
0.4142538011074066,0.13939051918735892,0.946360153256705,0.24299065420560745
0.4142420291900635,0.1393511988716502,0.946360153256705,0.2429309073026801
0.4141153395175934,0.13931190073322053,0.946360153256705,0.24287118977384461
0.4140481948852539,0.13927262475331265,0.946360153256705,0.24281150159744405
0.4140211343765259,0.13923337091319052,0.946360153256705,0.24275184275184272
0.41382262110710144,0.1391941391941392,0.946360153256705,0.24269221321542622
0.41381606459617615,0.13915492957746478,0.946360153256705,0.24263261296660119
0.41355860233306885,0.1391157420444945,0.946360153256705,0.2425730419837957
0.4135427176952362,0.13907657657657657,0.946360153256705,0.24251350024545903
0.4133293330669403,0.13903743315508021,0.946360153256705,0.24245398773006135
0.4132712185382843,0.1389983117613956,0.946360153256705,0.24239450441609423
0.41315725445747375,0.1389592123769339,0.946360153256705,0.24233505028207014
0.41290467977523804,0.1389201349831271,0.946360153256705,0.2422756253065228
0.4128740429878235,0.13888107956142817,0.946360153256705,0.24221622946800686
0.4128246307373047,0.13884204609331086,0.946360153256705,0.24215686274509804
0.4127817153930664,0.13880303456026974,0.946360153256705,0.24209752511639301
0.4127536118030548,0.13876404494382022,0.946360153256705,0.2420382165605095
