threshold,tp,fp,fn,precision,recall,f1
0.9363537430763244,1,0,202,1.0,0.0049261083743842365,0.00980392156862745
0.9362263679504396,2,0,201,1.0,0.009852216748768473,0.01951219512195122
0.9325557947158812,3,0,200,1.0,0.014778325123152709,0.029126213592233007
0.9305755496025084,5,0,198,1.0,0.024630541871921183,0.04807692307692307
0.9296782612800598,6,0,197,1.0,0.029556650246305417,0.05741626794258373
0.9294166564941406,7,0,196,1.0,0.034482758620689655,0.06666666666666667
0.9293268918991088,8,0,195,1.0,0.03940886699507389,0.07582938388625593
0.9262982606887816,9,0,194,1.0,0.04433497536945813,0.08490566037735849
0.9253947138786316,10,0,193,1.0,0.04926108374384237,0.09389671361502348
0.9248720407485962,11,0,192,1.0,0.054187192118226604,0.102803738317757
0.9180256128311156,12,0,191,1.0,0.059113300492610835,0.11162790697674418
0.9131330251693726,15,0,188,1.0,0.07389162561576355,0.13761467889908258
0.9080477952957152,16,0,187,1.0,0.07881773399014778,0.14611872146118723
0.904999613761902,17,0,186,1.0,0.08374384236453201,0.15454545454545454
0.9018133282661438,18,0,185,1.0,0.08866995073891626,0.16289592760180993
0.8962119817733765,19,0,184,1.0,0.09359605911330049,0.17117117117117117
0.894453227519989,20,0,183,1.0,0.09852216748768473,0.17937219730941703
0.8944531083106995,21,0,182,1.0,0.10344827586206896,0.1875
0.8931148648262024,22,0,181,1.0,0.10837438423645321,0.19555555555555554
0.8928529620170593,23,0,180,1.0,0.11330049261083744,0.20353982300884957
0.886843204498291,25,0,178,1.0,0.12315270935960591,0.2192982456140351
0.8846896886825562,26,0,177,1.0,0.12807881773399016,0.22707423580786026
0.8839959502220154,27,0,176,1.0,0.1330049261083744,0.23478260869565218
0.8758003115653992,29,0,174,1.0,0.14285714285714285,0.25
0.8739476799964905,30,0,173,1.0,0.1477832512315271,0.25751072961373395
0.8736547231674194,31,0,172,1.0,0.15270935960591134,0.264957264957265
0.8614591360092163,32,0,171,1.0,0.15763546798029557,0.2723404255319149
0.850608229637146,34,0,169,1.0,0.16748768472906403,0.2869198312236287
0.847990870475769,35,0,168,1.0,0.1724137931034483,0.29411764705882354
0.8392325639724731,36,0,167,1.0,0.17733990147783252,0.301255230125523
0.8345328569412231,37,0,166,1.0,0.18226600985221675,0.30833333333333335
0.8299936652183533,38,0,165,1.0,0.18719211822660098,0.3153526970954357
0.8162543177604675,39,0,164,1.0,0.1921182266009852,0.3223140495867768
0.8119840621948242,40,0,163,1.0,0.19704433497536947,0.3292181069958848
0.8099989295005798,41,0,162,1.0,0.2019704433497537,0.3360655737704918
