threshold,tp,fp,fn,precision,recall,f1
0.9854159951,209,1,692,0.9952380952,0.2319644839,0.3762376238
0.9854153395,210,1,691,0.9952606635,0.2330743618,0.3776978417
0.9853740931,211,1,690,0.9952830189,0.2341842397,0.3791554358
0.9853734970,212,1,689,0.9953051643,0.2352941176,0.3806104129
0.9853473902,213,1,688,0.9953271028,0.2364039956,0.3820627803
0.9853408933,214,1,687,0.9953488372,0.2375138735,0.3835125448
0.9853398204,215,1,686,0.9953703704,0.2386237514,0.3849597135
0.9853343964,216,1,685,0.9953917051,0.2397336293,0.3864042934
0.9853244424,217,1,684,0.9954128440,0.2408435072,0.3878462913
0.9853181839,218,1,683,0.9954337900,0.2419533851,0.3892857143
0.9853015542,219,1,682,0.9954545455,0.2430632630,0.3907225691
0.9852979779,220,1,681,0.9954751131,0.2441731410,0.3921568627
0.9852851033,221,1,680,0.9954954955,0.2452830189,0.3935886020
0.9852762818,222,1,679,0.9955156951,0.2463928968,0.3950177936
0.9852663279,223,1,678,0.9955357143,0.2475027747,0.3964444444
0.9852489829,224,1,677,0.9955555556,0.2486126526,0.3978685613
0.9852430820,225,1,676,0.9955752212,0.2497225305,0.3992901508
0.9852220416,227,1,674,0.9956140351,0.2519422863,0.4021257750
0.9852215648,228,1,673,0.9956331878,0.2530521643,0.4035398230
0.9852200747,229,1,672,0.9956521739,0.2541620422,0.4049513705
0.9851776958,230,1,671,0.9956709957,0.2552719201,0.4063604240
0.9851775765,231,1,670,0.9956896552,0.2563817980,0.4077669903
0.9851601124,232,1,669,0.9957081545,0.2574916759,0.4091710758
0.9851593375,233,1,668,0.9957264957,0.2586015538,0.4105726872
0.9851570129,234,1,667,0.9957446809,0.2597114317,0.4119718310
0.9851380587,235,1,666,0.9957627119,0.2608213097,0.4133685136
0.9851217270,235,2,666,0.9915611814,0.2608213097,0.4130052724
0.9851175547,236,2,665,0.9915966387,0.2619311876,0.4143985953
0.9851072431,237,2,664,0.9916317992,0.2630410655,0.4157894737
0.9850692153,238,2,663,0.9916666667,0.2641509434,0.4171779141
0.9850603938,239,2,662,0.9917012448,0.2652608213,0.4185639229
0.9850465059,240,2,661,0.9917355372,0.2663706992,0.4199475066
0.9850403070,241,2,660,0.9917695473,0.2674805771,0.4213286713
0.9849976301,242,2,659,0.9918032787,0.2685904550,0.4227074236
0.9849565625,243,2,658,0.9918367347,0.2697003330,0.4240837696
0.9849222898,244,2,657,0.9918699187,0.2708102109,0.4254577158
0.9849210382,245,2,656,0.9919028340,0.2719200888,0.4268292683
0.9848957062,246,2,655,0.9919354839,0.2730299667,0.4281984334
0.9848826528,247,2,654,0.9919678715,0.2741398446,0.4295652174
0.9848393202,248,2,653,0.9920000000,0.2752497225,0.4309296264
0.9848330617,249,2,652,0.9920318725,0.2763596004,0.4322916667
0.9848247170,250,2,651,0.9920634921,0.2774694784,0.4336513443
0.9848204255,251,2,650,0.9920948617,0.2785793563,0.4350086655
0.9848105907,252,2,649,0.9921259843,0.2796892342,0.4363636364
0.9848048687,253,2,648,0.9921568627,0.2807991121,0.4377162630
0.9848001003,254,2,647,0.9921875000,0.2819089900,0.4390665514
0.9847810268,255,2,646,0.9922178988,0.2830188679,0.4404145078
0.9847709537,256,2,645,0.9922480620,0.2841287458,0.4417601381
0.9847404361,257,2,644,0.9922779923,0.2852386238,0.4431034483
0.9847255349,258,2,643,0.9923076923,0.2863485017,0.4444444444
0.9847251773,259,2,642,0.9923371648,0.2874583796,0.4457831325
0.9847112298,260,2,641,0.9923664122,0.2885682575,0.4471195185
0.9847036004,261,2,640,0.9923954373,0.2896781354,0.4484536082
0.9847011566,262,2,639,0.9924242424,0.2907880133,0.4497854077
0.9846891165,263,2,638,0.9924528302,0.2918978912,0.4511149228
0.9846847057,264,2,637,0.9924812030,0.2930077691,0.4524421594
0.9846814871,264,3,637,0.9887640449,0.2930077691,0.4520547945
0.9846813679,265,3,636,0.9888059701,0.2941176471,0.4533789564
0.9846684337,266,3,635,0.9888475836,0.2952275250,0.4547008547
0.9846611619,266,4,635,0.9851851852,0.2952275250,0.4543125534
0.9846140146,267,4,634,0.9852398524,0.2963374029,0.4556313993
0.9846138954,268,4,633,0.9852941176,0.2974472808,0.4569479966
0.9846134186,269,4,632,0.9853479853,0.2985571587,0.4582623509
0.9845563173,270,4,631,0.9854014599,0.2996670366,0.4595744681
0.9845525026,271,4,630,0.9854545455,0.3007769145,0.4608843537
0.9845415354,272,4,629,0.9855072464,0.3018867925,0.4621920136
0.9845342636,272,5,629,0.9819494585,0.3018867925,0.4617996604
0.9845090508,273,5,628,0.9820143885,0.3029966704,0.4631043257
0.9845033884,274,5,627,0.9820788530,0.3041065483,0.4644067797
0.9845030904,275,5,626,0.9821428571,0.3052164262,0.4657070279
0.9844948649,276,5,625,0.9822064057,0.3063263041,0.4670050761
0.9844895601,277,5,624,0.9822695035,0.3074361820,0.4683009298
0.9844760299,277,6,624,0.9787985866,0.3074361820,0.4679054054
0.9844394922,278,6,623,0.9788732394,0.3085460599,0.4691983122
0.9844356179,279,6,622,0.9789473684,0.3096559378,0.4704890388
0.9844069481,280,6,621,0.9790209790,0.3107658158,0.4717775906
0.9843840599,281,6,620,0.9790940767,0.3118756937,0.4730639731
0.9843819737,282,6,619,0.9791666667,0.3129855716,0.4743481918
0.9843627214,283,6,618,0.9792387543,0.3140954495,0.4756302521
0.9843580723,284,6,617,0.9793103448,0.3152053274,0.4769101595
0.9843552113,284,7,617,0.9759450172,0.3152053274,0.4765100671
0.9843499064,285,7,616,0.9760273973,0.3163152053,0.4777870914
0.9843414426,286,7,615,0.9761092150,0.3174250832,0.4790619765
0.9843320847,287,7,614,0.9761904762,0.3185349612,0.4803347280
0.9843198657,288,7,613,0.9762711864,0.3196448391,0.4816053512
0.9843097925,289,7,612,0.9763513514,0.3207547170,0.4828738513
0.9842588902,290,7,611,0.9764309764,0.3218645949,0.4841402337
0.9842371345,291,7,610,0.9765100671,0.3229744728,0.4854045038
0.9842313528,292,7,609,0.9765886288,0.3240843507,0.4866666667
0.9842205048,293,7,608,0.9766666667,0.3251942286,0.4879267277
0.9841510057,294,7,607,0.9767441860,0.3263041065,0.4891846922
0.9841163754,295,7,606,0.9768211921,0.3274139845,0.4904405653
0.9840655923,296,7,605,0.9768976898,0.3285238624,0.4916943522
0.9840445518,297,7,604,0.9769736842,0.3296337403,0.4929460581
0.9840258956,297,8,604,0.9737704918,0.3296337403,0.4925373134
0.9840134978,298,8,603,0.9738562092,0.3307436182,0.4937862469
0.9839997888,299,8,602,0.9739413681,0.3318534961,0.4950331126
0.9839918017,300,8,601,0.9740259740,0.3329633740,0.4962779156
0.9839816689,301,8,600,0.9741100324,0.3340732519,0.4975206612
0.9839676023,302,8,599,0.9741935484,0.3351831299,0.4987613543
0.9839628339,303,8,598,0.9742765273,0.3362930078,0.5000000000
0.9839583635,304,8,597,0.9743589744,0.3374028857,0.5012366035
0.9839575291,305,8,596,0.9744408946,0.3385127636,0.5024711697
0.9838989377,306,8,595,0.9745222930,0.3396226415,0.5037037037
0.9838648438,307,8,594,0.9746031746,0.3407325194,0.5049342105
0.9838476777,308,8,593,0.9746835443,0.3418423973,0.5061626952
0.9838312864,309,8,592,0.9747634069,0.3429522752,0.5073891626
0.9837713838,310,8,591,0.9748427673,0.3440621532,0.5086136177
0.9837649465,311,8,590,0.9749216301,0.3451720311,0.5098360656
0.9837099314,312,8,589,0.9750000000,0.3462819090,0.5110565111
0.9836984873,313,8,588,0.9750778816,0.3473917869,0.5122749591
0.9836760163,314,8,587,0.9751552795,0.3485016648,0.5134914146
0.9836686254,315,8,586,0.9752321981,0.3496115427,0.5147058824
0.9836672544,316,8,585,0.9753086420,0.3507214206,0.5159183673
0.9836433530,317,8,584,0.9753846154,0.3518312986,0.5171288744
0.9836403728,318,8,583,0.9754601227,0.3529411765,0.5183374083
0.9836254716,319,8,582,0.9755351682,0.3540510544,0.5195439739
0.9836109281,320,8,581,0.9756097561,0.3551609323,0.5207485761
0.9835824966,321,8,580,0.9756838906,0.3562708102,0.5219512195
0.9835785627,322,8,579,0.9757575758,0.3573806881,0.5231519090
0.9835761189,323,8,578,0.9758308157,0.3584905660,0.5243506494
0.9835364819,324,8,577,0.9759036145,0.3596004440,0.5255474453
0.9835284948,325,8,576,0.9759759760,0.3607103219,0.5267423015
