threshold,tp,fp,fn,precision,recall,f1
0.0304413531,613,171,63,0.7818877551,0.9068047337,0.8397260274
0.0302518867,613,172,63,0.7808917197,0.9068047337,0.8391512663
0.0294457152,614,172,62,0.7811704835,0.9082840237,0.8399452804
0.0285144020,615,172,61,0.7814485388,0.9097633136,0.8407382092
0.0276948623,615,173,61,0.7804568528,0.9097633136,0.8401639344
0.0273610987,615,174,61,0.7794676806,0.9097633136,0.8395904437
0.0266617853,615,175,61,0.7784810127,0.9097633136,0.8390177353
0.0255590137,615,176,61,0.7774968394,0.9097633136,0.8384458078
0.0251234360,616,176,60,0.7777777778,0.9112426036,0.8392370572
0.0249663256,616,177,60,0.7767969735,0.9112426036,0.8386657590
0.0247176904,616,178,60,0.7758186398,0.9112426036,0.8380952381
0.0242251158,617,178,59,0.7761006289,0.9127218935,0.8388851122
0.0240574051,618,178,58,0.7763819095,0.9142011834,0.8396739130
0.0238909367,618,179,58,0.7754077792,0.9142011834,0.8391038697
0.0236191675,618,180,58,0.7744360902,0.9142011834,0.8385345997
0.0233810209,619,180,57,0.7747183980,0.9156804734,0.8393220339
0.0229713172,620,180,56,0.7750000000,0.9171597633,0.8401084011
0.0223766416,621,180,55,0.7752808989,0.9186390533,0.8408937035
0.0223727934,622,180,54,0.7755610973,0.9201183432,0.8416779432
0.0220278781,623,180,53,0.7758405978,0.9215976331,0.8424611224
0.0214844551,624,180,52,0.7761194030,0.9230769231,0.8432432432
0.0208073743,625,180,51,0.7763975155,0.9245562130,0.8440243079
0.0208034851,625,181,51,0.7754342432,0.9245562130,0.8434547908
0.0206779353,626,181,50,0.7757125155,0.9260355030,0.8442346595
0.0206726734,626,182,50,0.7747524752,0.9260355030,0.8436657682
0.0203599073,627,182,49,0.7750309023,0.9275147929,0.8444444444
0.0202553533,628,182,48,0.7753086420,0.9289940828,0.8452220727
0.0201403741,628,183,48,0.7743526510,0.9289940828,0.8446536651
0.0200438872,628,184,48,0.7733990148,0.9289940828,0.8440860215
0.0199102778,629,184,47,0.7736777368,0.9304733728,0.8448623237
0.0188503284,630,184,46,0.7739557740,0.9319526627,0.8456375839
0.0186708979,631,184,45,0.7742331288,0.9334319527,0.8464118042
0.0185258780,631,185,45,0.7732843137,0.9334319527,0.8458445040
0.0178516563,631,186,45,0.7723378213,0.9334319527,0.8452779638
0.0174938478,632,186,44,0.7726161369,0.9349112426,0.8460508701
0.0172985718,633,186,43,0.7728937729,0.9363905325,0.8468227425
0.0172219854,633,187,43,0.7719512195,0.9363905325,0.8462566845
0.0172115341,633,188,43,0.7710109622,0.9363905325,0.8456913828
0.0171690062,633,189,43,0.7700729927,0.9363905325,0.8451268358
0.0161753185,633,190,43,0.7691373026,0.9363905325,0.8445630420
0.0160890538,633,191,43,0.7682038835,0.9363905325,0.8440000000
0.0154417232,633,192,43,0.7672727273,0.9363905325,0.8434377082
0.0147991106,633,193,43,0.7663438257,0.9363905325,0.8428761651
0.0145292077,633,194,43,0.7654171705,0.9363905325,0.8423153693
0.0140266363,634,194,42,0.7657004831,0.9378698225,0.8430851064
0.0137980375,634,195,42,0.7647768396,0.9378698225,0.8425249169
0.0137230894,634,196,42,0.7638554217,0.9378698225,0.8419654714
0.0134315919,635,196,41,0.7641395909,0.9393491124,0.8427339084
0.0134311486,635,197,41,0.7632211538,0.9393491124,0.8421750663
0.0134014590,635,198,41,0.7623049220,0.9393491124,0.8416169649
0.0133605273,635,199,41,0.7613908873,0.9393491124,0.8410596026
0.0129022365,635,200,41,0.7604790419,0.9393491124,0.8405029782
0.0125339152,635,201,41,0.7595693780,0.9393491124,0.8399470899
0.0121884942,635,202,41,0.7586618877,0.9393491124,0.8393919365
0.0121522751,636,202,40,0.7589498807,0.9408284024,0.8401585205
0.0120963799,637,202,39,0.7592371871,0.9423076923,0.8409240924
