threshold,tp,fp,fn,precision,recall,f1
0.9783682823,372,39,467,0.9051094891,0.4433849821,0.5952000000
0.9783625603,373,39,466,0.9053398058,0.4445768772,0.5963229416
0.9783594012,374,39,465,0.9055690073,0.4457687723,0.5974440895
0.9783450365,375,39,464,0.9057971014,0.4469606675,0.5985634477
0.9783425927,376,39,463,0.9060240964,0.4481525626,0.5996810207
0.9783249497,377,39,462,0.9062500000,0.4493444577,0.6007968127
0.9783145785,378,39,461,0.9064748201,0.4505363528,0.6019108280
0.9782462120,379,39,460,0.9066985646,0.4517282479,0.6030230708
0.9782419801,379,40,460,0.9045346062,0.4517282479,0.6025437202
0.9782011509,380,40,459,0.9047619048,0.4529201430,0.6036536934
0.9781824350,381,40,458,0.9049881235,0.4541120381,0.6047619048
0.9781752825,382,40,457,0.9052132701,0.4553039333,0.6058683584
0.9781205058,383,40,456,0.9054373522,0.4564958284,0.6069730586
0.9780985117,384,40,455,0.9056603774,0.4576877235,0.6080760095
0.9779886007,384,41,455,0.9035294118,0.4576877235,0.6075949367
0.9779857397,385,41,454,0.9037558685,0.4588796186,0.6086956522
0.9779815078,386,41,453,0.9039812646,0.4600715137,0.6097946288
0.9779632688,386,42,453,0.9018691589,0.4600715137,0.6093133386
0.9778736830,387,42,452,0.9020979021,0.4612634088,0.6104100946
0.9778638482,388,42,451,0.9023255814,0.4624553039,0.6115051221
0.9778538346,389,42,450,0.9025522042,0.4636471990,0.6125984252
0.9778138399,390,42,449,0.9027777778,0.4648390942,0.6136900079
0.9778087139,390,43,449,0.9006928406,0.4648390942,0.6132075472
0.9777907729,391,43,448,0.9009216590,0.4660309893,0.6142969364
0.9776892662,391,44,448,0.8988505747,0.4660309893,0.6138147567
0.9776570201,392,44,447,0.8990825688,0.4672228844,0.6149019608
0.9776509404,393,44,446,0.8993135011,0.4684147795,0.6159874608
0.9776330590,394,44,445,0.8995433790,0.4696066746,0.6170712608
0.9776221514,394,45,445,0.8974943052,0.4696066746,0.6165884194
0.9776115417,395,45,444,0.8977272727,0.4707985697,0.6176700547
0.9775850177,395,46,444,0.8956916100,0.4707985697,0.6171875000
0.9775398970,396,46,443,0.8959276018,0.4719904648,0.6182669789
0.9774470329,397,46,442,0.8961625282,0.4731823600,0.6193447738
0.9773904681,398,46,441,0.8963963964,0.4743742551,0.6204208885
0.9773643613,398,47,441,0.8943820225,0.4743742551,0.6199376947
0.9773417115,399,47,440,0.8946188341,0.4755661502,0.6210116732
0.9773394465,400,47,439,0.8948545861,0.4767580453,0.6220839813
0.9773371816,401,47,438,0.8950892857,0.4779499404,0.6231546232
0.9773318172,402,47,437,0.8953229399,0.4791418355,0.6242236025
0.9772575498,402,48,437,0.8933333333,0.4791418355,0.6237393328
0.9771654606,403,48,436,0.8935698448,0.4803337306,0.6248062016
0.9771080017,404,48,435,0.8938053097,0.4815256257,0.6258714175
0.9769536853,405,48,434,0.8940397351,0.4827175209,0.6269349845
0.9769431353,406,48,433,0.8942731278,0.4839094160,0.6279969064
0.9769276381,407,48,432,0.8945054945,0.4851013111,0.6290571870
0.9769133925,408,48,431,0.8947368421,0.4862932062,0.6301158301
0.9768354893,409,48,430,0.8949671772,0.4874851013,0.6311728395
0.9768318534,409,49,430,0.8930131004,0.4874851013,0.6306861989
0.9767528176,410,49,429,0.8932461874,0.4886769964,0.6317411402
0.9766814709,411,49,428,0.8934782609,0.4898688915,0.6327944573
0.9766761661,412,49,427,0.8937093275,0.4910607867,0.6338461538
0.9766368270,413,49,426,0.8939393939,0.4922526818,0.6348962337
0.9765976071,414,49,425,0.8941684665,0.4934445769,0.6359447005
0.9765707254,414,50,425,0.8922413793,0.4934445769,0.6354566385
0.9765455127,415,50,424,0.8924731183,0.4946364720,0.6365030675
0.9765161872,416,50,423,0.8927038627,0.4958283671,0.6375478927
0.9764505029,417,50,422,0.8929336188,0.4970202622,0.6385911179
0.9764215946,418,50,421,0.8931623932,0.4982121573,0.6396327467
0.9764211774,418,51,421,0.8912579957,0.4982121573,0.6391437309
0.9763906002,419,51,420,0.8914893617,0.4994040524,0.6401833461
0.9763430953,419,52,420,0.8895966030,0.4994040524,0.6396946565
0.9762612581,420,52,419,0.8898305085,0.5005959476,0.6407322654
0.9762555957,421,52,418,0.8900634249,0.5017878427,0.6417682927
0.9761941433,422,52,417,0.8902953586,0.5029797378,0.6428027418
0.9760630727,422,53,417,0.8884210526,0.5029797378,0.6423135464
0.9760559201,423,53,416,0.8886554622,0.5041716329,0.6433460076
0.9759632349,423,54,416,0.8867924528,0.5041716329,0.6428571429
0.9759383798,424,54,415,0.8870292887,0.5053635280,0.6438876234
0.9759227037,424,55,415,0.8851774530,0.5053635280,0.6433990895
0.9758694768,424,56,415,0.8833333333,0.5053635280,0.6429112964
0.9758611917,425,56,414,0.8835758836,0.5065554231,0.6439393939
0.9757632017,425,57,414,0.8817427386,0.5065554231,0.6434519304
0.9757585526,425,58,414,0.8799171843,0.5065554231,0.6429652042
0.9757088423,426,58,413,0.8801652893,0.5077473182,0.6439909297
0.9756835103,427,58,412,0.8804123711,0.5089392133,0.6450151057
0.9756485820,428,58,411,0.8806584362,0.5101311085,0.6460377358
0.9755443335,428,59,411,0.8788501027,0.5101311085,0.6455505279
0.9755157232,429,59,410,0.8790983607,0.5113230036,0.6465712133
0.9754795432,430,59,409,0.8793456033,0.5125148987,0.6475903614
0.9754732847,431,59,408,0.8795918367,0.5137067938,0.6486079759
0.9754672647,432,59,407,0.8798370672,0.5148986889,0.6496240602
0.9754358530,432,60,407,0.8780487805,0.5148986889,0.6491359880
0.9753897190,433,60,406,0.8782961460,0.5160905840,0.6501501502
0.9753730297,433,61,406,0.8765182186,0.5160905840,0.6496624156
0.9753549099,434,61,405,0.8767676768,0.5172824791,0.6506746627
0.9753054380,435,61,404,0.8770161290,0.5184743743,0.6516853933
0.9751743674,435,62,404,0.8752515091,0.5184743743,0.6511976048
0.9751093388,436,62,403,0.8755020080,0.5196662694,0.6522064323
0.9751065969,437,62,402,0.8757515030,0.5208581645,0.6532137519
0.9750969410,438,62,401,0.8760000000,0.5220500596,0.6542195668
0.9750409722,439,62,400,0.8762475050,0.5232419547,0.6552238806
0.9749664068,439,63,400,0.8745019920,0.5232419547,0.6547352722
0.9749406576,440,63,399,0.8747514911,0.5244338498,0.6557377049
0.9749327302,441,63,398,0.8750000000,0.5256257449,0.6567386448
0.9749243855,442,63,397,0.8752475248,0.5268176400,0.6577380952
0.9748921990,443,63,396,0.8754940711,0.5280095352,0.6587360595
0.9748638868,443,64,396,0.8737672584,0.5280095352,0.6582466568
0.9747982621,444,64,395,0.8740157480,0.5292014303,0.6592427617
0.9747387171,445,64,394,0.8742632613,0.5303933254,0.6602373887
0.9747297168,446,64,393,0.8745098039,0.5315852205,0.6612305411
0.9746975899,446,65,393,0.8727984344,0.5315852205,0.6607407407
0.9746550918,447,65,392,0.8730468750,0.5327771156,0.6617320503
0.9746491313,448,65,391,0.8732943470,0.5339690107,0.6627218935
0.9745960236,449,65,390,0.8735408560,0.5351609058,0.6637102735
0.9745540023,449,66,390,0.8718446602,0.5351609058,0.6632200886
0.9744068384,450,66,389,0.8720930233,0.5363528010,0.6642066421
0.9743664265,451,66,388,0.8723404255,0.5375446961,0.6651917404
0.9743590951,453,66,386,0.8728323699,0.5399284863,0.6671575847
0.9742772579,454,66,385,0.8730769231,0.5411203814,0.6681383370
0.9742276669,455,66,384,0.8733205374,0.5423122765,0.6691176471
0.9742003083,456,66,383,0.8735632184,0.5435041716,0.6700955180
0.9741787910,457,66,382,0.8738049713,0.5446960667,0.6710719530
0.9741771221,458,66,381,0.8740458015,0.5458879619,0.6720469552
0.9741510749,458,67,381,0.8723809524,0.5458879619,0.6715542522
0.9740310907,459,67,380,0.8726235741,0.5470798570,0.6725274725
0.9740285873,460,67,379,0.8728652751,0.5482717521,0.6734992679
0.9739809036,461,67,378,0.8731060606,0.5494636472,0.6744696416
0.9739519358,462,67,377,0.8733459357,0.5506555423,0.6754385965
0.9739170074,463,67,376,0.8735849057,0.5518474374,0.6764061359
0.9739049077,464,67,375,0.8738229755,0.5530393325,0.6773722628
0.9738643169,464,68,375,0.8721804511,0.5530393325,0.6768781911
0.9738517404,464,69,375,0.8705440901,0.5530393325,0.6763848397
0.9738197327,465,69,374,0.8707865169,0.5542312277,0.6773488711
0.9738145471,466,69,373,0.8710280374,0.5554231228,0.6783114993
0.9737942219,467,69,372,0.8712686567,0.5566150179,0.6792727273
0.9737564325,468,69,371,0.8715083799,0.5578069130,0.6802325581
0.9737513661,468,70,371,0.8698884758,0.5578069130,0.6797385621
0.9737130404,469,70,370,0.8701298701,0.5589988081,0.6806966618
0.9737009406,470,70,369,0.8703703704,0.5601907032,0.6816533720
0.9736792445,471,70,368,0.8706099815,0.5613825983,0.6826086957
0.9736636281,472,70,367,0.8708487085,0.5625744934,0.6835626358
0.9736498594,473,70,366,0.8710865562,0.5637663886,0.6845151954
0.9736284018,473,71,366,0.8694852941,0.5637663886,0.6840202458
0.9736099839,474,71,365,0.8697247706,0.5649582837,0.6849710983
0.9735931158,475,71,364,0.8699633700,0.5661501788,0.6859205776
0.9735061526,476,71,363,0.8702010969,0.5673420739,0.6868686869
0.9733127952,477,71,362,0.8704379562,0.5685339690,0.6878154290
0.9731366038,477,72,362,0.8688524590,0.5685339690,0.6873198847
0.9730639458,477,73,362,0.8672727273,0.5685339690,0.6868250540
0.9730543494,477,74,362,0.8656987296,0.5685339690,0.6863309353
0.9729884267,478,74,361,0.8659420290,0.5697258641,0.6872753415
0.9729813337,479,74,360,0.8661844485,0.5709177592,0.6882183908
0.9729735255,480,74,359,0.8664259928,0.5721096544,0.6891600861
0.9729326963,481,74,358,0.8666666667,0.5733015495,0.6901004304
0.9729152918,482,74,357,0.8669064748,0.5744934446,0.6910394265
0.9728094935,483,74,356,0.8671454219,0.5756853397,0.6919770774
0.9727405310,484,74,355,0.8673835125,0.5768772348,0.6929133858
0.9726644158,485,74,354,0.8676207513,0.5780691299,0.6938483548
0.9726343155,486,74,353,0.8678571429,0.5792610250,0.6947819871
0.9726091623,487,74,352,0.8680926916,0.5804529201,0.6957142857
0.9726006985,488,74,351,0.8683274021,0.5816448153,0.6966452534
0.9725601077,488,75,351,0.8667850799,0.5816448153,0.6961483595
0.9724103808,489,75,350,0.8670212766,0.5828367104,0.6970776907
0.9723385572,494,75,345,0.8681898067,0.5887961859,0.7017045455
0.9723061323,494,76,345,0.8666666667,0.5887961859,0.7012065295
0.9722928405,495,76,344,0.8669001751,0.5899880810,0.7021276596
0.9722431302,495,77,344,0.8653846154,0.5899880810,0.7016300496
0.9721772075,496,77,343,0.8656195462,0.5911799762,0.7025495751
0.9721646905,497,77,342,0.8658536585,0.5923718713,0.7034677990
0.9721363187,498,77,341,0.8660869565,0.5935637664,0.7043847242
0.9720379710,499,77,340,0.8663194444,0.5947556615,0.7053003534
0.9720308781,500,77,339,0.8665511265,0.5959475566,0.7062146893
0.9719772935,500,78,339,0.8650519031,0.5959475566,0.7057163020
0.9719347954,500,79,339,0.8635578584,0.5959475566,0.7052186178
0.9719151258,501,79,338,0.8637931034,0.5971394517,0.7061310782
0.9718827009,502,79,337,0.8640275387,0.5983313468,0.7070422535
0.9717007279,503,79,336,0.8642611684,0.5995232420,0.7079521464
0.9716964960,503,80,336,0.8627787307,0.5995232420,0.7074542897
0.9716941118,504,80,335,0.8630136986,0.6007151371,0.7083626142
0.9716548324,504,81,335,0.8615384615,0.6007151371,0.7078651685
0.9715486169,505,81,334,0.8617747440,0.6019070322,0.7087719298
0.9714857936,506,81,333,0.8620102215,0.6030989273,0.7096774194
0.9714828730,507,81,332,0.8622448980,0.6042908224,0.7105816398
0.9713199139,508,81,331,0.8624787776,0.6054827175,0.7114845938
0.9713080525,509,81,330,0.8627118644,0.6066746126,0.7123862841
0.9713013172,510,81,329,0.8629441624,0.6078665077,0.7132867133
0.9712846875,511,81,328,0.8631756757,0.6090584029,0.7141858840
0.9711394906,512,81,327,0.8634064081,0.6102502980,0.7150837989
0.9711252451,513,81,326,0.8636363636,0.6114421931,0.7159804606
0.9711069465,514,81,325,0.8638655462,0.6126340882,0.7168758717
0.9708012342,515,81,324,0.8640939597,0.6138259833,0.7177700348
0.9706103802,516,81,323,0.8643216080,0.6150178784,0.7186629526
0.9705603123,517,81,322,0.8645484950,0.6162097735,0.7195546277
0.9705361724,518,81,321,0.8647746244,0.6174016687,0.7204450626
0.9705296159,519,81,320,0.8650000000,0.6185935638,0.7213342599
0.9705148339,519,82,320,0.8635607321,0.6185935638,0.7208333333
0.9704978466,519,83,320,0.8621262458,0.6185935638,0.7203331020
0.9703882933,519,84,320,0.8606965174,0.6185935638,0.7198335645
0.9703500271,520,84,319,0.8609271523,0.6197854589,0.7207207207
0.9703325033,521,84,318,0.8611570248,0.6209773540,0.7216066482
0.9702476859,521,85,318,0.8597359736,0.6209773540,0.7211072664
0.9699576497,522,85,317,0.8599670511,0.6221692491,0.7219917012
0.9697464108,523,85,316,0.8601973684,0.6233611442,0.7228749136
0.9696953893,523,86,316,0.8587848933,0.6233611442,0.7223756906
0.9696700573,524,86,315,0.8590163934,0.6245530393,0.7232574189
0.9696043730,525,86,314,0.8592471358,0.6257449344,0.7241379310
0.9695724249,526,86,313,0.8594771242,0.6269368296,0.7250172295
0.9695391655,527,86,312,0.8597063622,0.6281287247,0.7258953168
0.9694105387,527,87,312,0.8583061889,0.6281287247,0.7253957330
0.9693757892,528,87,311,0.8585365854,0.6293206198,0.7262723521
0.9693695307,529,87,310,0.8587662338,0.6305125149,0.7271477663
0.9692091346,529,88,310,0.8573743922,0.6305125149,0.7266483516
0.9691693783,530,88,309,0.8576051780,0.6317044100,0.7275223061
0.9691169858,530,89,309,0.8562197092,0.6317044100,0.7270233196
0.9690579176,531,89,308,0.8564516129,0.6328963051,0.7278958191
0.9690341353,532,89,307,0.8566827697,0.6340882002,0.7287671233
0.9690277576,533,89,306,0.8569131833,0.6352800954,0.7296372348
0.9690262079,534,89,305,0.8571428571,0.6364719905,0.7305061560
0.9690031409,535,89,304,0.8573717949,0.6376638856,0.7313738893
0.9688996077,536,89,303,0.8576000000,0.6388557807,0.7322404372
0.9688039422,537,89,302,0.8578274760,0.6400476758,0.7331058020
0.9686954618,538,89,301,0.8580542265,0.6412395709,0.7339699864
0.9686274529,539,89,300,0.8582802548,0.6424314660,0.7348329925
0.9685968757,540,89,299,0.8585055644,0.6436233611,0.7356948229
0.9685156941,541,89,298,0.8587301587,0.6448152563,0.7365554799
0.9684638381,541,90,298,0.8573692552,0.6448152563,0.7360544218
0.9684317112,541,91,298,0.8560126582,0.6448152563,0.7355540449
0.9683903456,542,91,297,0.8562401264,0.6460071514,0.7364130435
0.9682433009,542,92,297,0.8548895899,0.6460071514,0.7359131025
0.9681305289,543,92,296,0.8551181102,0.6471990465,0.7367706920
0.9680647254,544,92,295,0.8553459119,0.6483909416,0.7376271186
0.9680574536,545,92,294,0.8555729984,0.6495828367,0.7384823848
0.9679321051,545,93,294,0.8542319749,0.6495828367,0.7379823968
0.9679090381,545,94,294,0.8528951487,0.6495828367,0.7374830853
0.9678354263,546,94,293,0.8531250000,0.6507747318,0.7383367140
0.9678229094,546,95,293,0.8517940718,0.6507747318,0.7378378378
0.9677887559,547,95,292,0.8520249221,0.6519666269,0.7386900743
0.9677761197,548,95,291,0.8522550544,0.6531585221,0.7395411606
0.9676769972,548,96,291,0.8509316770,0.6531585221,0.7390424815
0.9676238894,548,97,291,0.8496124031,0.6531585221,0.7385444744
0.9674267769,548,98,291,0.8482972136,0.6531585221,0.7380471380
0.9673674107,549,98,290,0.8485316847,0.6543504172,0.7388963661
0.9670275450,549,99,290,0.8472222222,0.6543504172,0.7383994620
0.9669688940,550,99,289,0.8474576271,0.6555423123,0.7392473118
0.9668118954,551,99,288,0.8476923077,0.6567342074,0.7400940228
0.9667571783,552,99,287,0.8479262673,0.6579261025,0.7409395973
0.9667502642,553,99,286,0.8481595092,0.6591179976,0.7417840376
0.9667188525,554,99,285,0.8483920368,0.6603098927,0.7426273458
0.9666852951,554,100,285,0.8470948012,0.6603098927,0.7421299397
0.9666782618,555,100,284,0.8473282443,0.6615017878,0.7429718876
0.9666441083,556,100,283,0.8475609756,0.6626936830,0.7438127090
0.9666242599,557,100,282,0.8477929985,0.6638855781,0.7446524064
0.9666170478,557,101,282,0.8465045593,0.6638855781,0.7441549766
0.9665915370,557,102,282,0.8452200303,0.6638855781,0.7436582109
0.9665896297,557,103,282,0.8439393939,0.6638855781,0.7431621081
0.9665026665,557,104,282,0.8426626324,0.6638855781,0.7426666667
0.9664872885,558,104,281,0.8429003021,0.6650774732,0.7435043304
0.9663735032,559,104,280,0.8431372549,0.6662693683,0.7443408788
0.9663556814,559,105,280,0.8418674699,0.6662693683,0.7438456420
0.9663200378,560,105,279,0.8421052632,0.6674612634,0.7446808511
0.9662646055,560,106,279,0.8408408408,0.6674612634,0.7441860465
0.9660626650,561,106,278,0.8410794603,0.6686531585,0.7450199203
0.9660485387,561,107,278,0.8398203593,0.6686531585,0.7445255474
0.9660113454,561,108,278,0.8385650224,0.6686531585,0.7440318302
0.9658927917,562,108,277,0.8388059701,0.6698450536,0.7448641484
0.9656698704,562,109,277,0.8375558867,0.6698450536,0.7443708609
0.9656465054,562,110,277,0.8363095238,0.6698450536,0.7438782263
0.9655832648,563,110,276,0.8365527489,0.6710369487,0.7447089947
0.9655621648,564,110,275,0.8367952522,0.6722288439,0.7455386649
0.9655594826,565,110,274,0.8370370370,0.6734207390,0.7463672391
0.9654654860,565,111,274,0.8357988166,0.6734207390,0.7458745875
0.9654458165,566,111,273,0.8360413589,0.6746126341,0.7467018470
0.9654240012,567,111,272,0.8362831858,0.6758045292,0.7475280158
0.9652838111,570,111,269,0.8370044053,0.6793802145,0.7500000000
0.9652392864,571,111,268,0.8372434018,0.6805721097,0.7508218277
0.9650586247,572,111,267,0.8374816984,0.6817640048,0.7516425756
0.9650479555,573,111,266,0.8377192982,0.6829558999,0.7524622456
0.9650458694,574,111,265,0.8379562044,0.6841477950,0.7532808399
0.9650193453,575,111,264,0.8381924198,0.6853396901,0.7540983607
0.9648848772,575,112,264,0.8369723435,0.6853396901,0.7536041940
0.9647383094,576,112,263,0.8372093023,0.6865315852,0.7544204322
0.9647374153,576,113,263,0.8359941945,0.6865315852,0.7539267016
0.9647336602,577,113,262,0.8362318841,0.6877234803,0.7547416612
0.9646701813,578,113,261,0.8364688857,0.6889153754,0.7555555556
0.9646158218,578,114,261,0.8352601156,0.6889153754,0.7550620509
0.9645152688,579,114,260,0.8354978355,0.6901072706,0.7558746736
0.9644935131,579,115,260,0.8342939481,0.6901072706,0.7553816047
0.9643880725,580,115,259,0.8345323741,0.6912991657,0.7561929596
0.9643705487,580,116,259,0.8333333333,0.6912991657,0.7557003257
0.9643403888,580,117,259,0.8321377331,0.6912991657,0.7552083333
0.9642933607,581,117,258,0.8323782235,0.6924910608,0.7560182173
0.9642379880,581,118,258,0.8311874106,0.6924910608,0.7555266580
0.9641325474,582,118,257,0.8314285714,0.6936829559,0.7563352827
0.9640545845,583,118,256,0.8316690442,0.6948748510,0.7571428571
0.9640520215,584,118,255,0.8319088319,0.6960667461,0.7579493835
0.9639388919,585,118,254,0.8321479374,0.6972586412,0.7587548638
0.9639228582,586,118,253,0.8323863636,0.6984505364,0.7595593001
0.9639024734,586,119,253,0.8312056738,0.6984505364,0.7590673575
0.9638828635,587,119,252,0.8314447592,0.6996424315,0.7598705502
0.9638140798,587,120,252,0.8302687412,0.6996424315,0.7593790427
0.9637014866,588,120,251,0.8305084746,0.7008343266,0.7601809955
0.9636852145,589,120,250,0.8307475317,0.7020262217,0.7609819121
0.9636442661,590,120,249,0.8309859155,0.7032181168,0.7617817947
0.9636424780,590,121,249,0.8298171589,0.7032181168,0.7612903226
0.9636363983,590,122,249,0.8286516854,0.7032181168,0.7607994842
0.9636195898,590,123,249,0.8274894811,0.7032181168,0.7603092784
0.9635841250,591,123,248,0.8277310924,0.7044100119,0.7611075338
0.9635075331,592,123,247,0.8279720280,0.7056019070,0.7619047619
0.9634196758,593,123,246,0.8282122905,0.7067938021,0.7627009646
0.9633181095,594,123,245,0.8284518828,0.7079856973,0.7634961440
0.9632999897,595,123,244,0.8286908078,0.7091775924,0.7642903019
0.9632740021,596,123,243,0.8289290682,0.7103694875,0.7650834403
0.9632123709,596,124,243,0.8277777778,0.7103694875,0.7645926876
0.9631876349,596,125,243,0.8266296810,0.7103694875,0.7641025641
0.9630892873,597,125,242,0.8268698061,0.7115613826,0.7648942985
0.9630607963,597,126,242,0.8257261411,0.7115613826,0.7644046095
0.9629644752,598,126,241,0.8259668508,0.7127532777,0.7651951376
0.9629172683,599,126,240,0.8262068966,0.7139451728,0.7659846547
0.9628495574,600,126,239,0.8264462810,0.7151370679,0.7667731629
0.9628316164,600,127,239,0.8253094911,0.7151370679,0.7662835249
0.9628276229,601,127,238,0.8255494505,0.7163289631,0.7670708360
0.9626870751,602,127,237,0.8257887517,0.7175208582,0.7678571429
0.9626440406,603,127,236,0.8260273973,0.7187127533,0.7686424474
0.9626153111,603,128,236,0.8248974008,0.7187127533,0.7681528662
0.9625341296,603,129,236,0.8237704918,0.7187127533,0.7676639083
0.9624794722,603,130,236,0.8226466576,0.7187127533,0.7671755725
0.9624226689,604,130,235,0.8228882834,0.7199046484,0.7679593134
0.9624167085,605,130,234,0.8231292517,0.7210965435,0.7687420584
0.9623193741,605,131,234,0.8220108696,0.7210965435,0.7682539683
0.9623097181,606,131,233,0.8222523745,0.7222884386,0.7690355330
0.9621350169,606,132,233,0.8211382114,0.7222884386,0.7685478757
0.9621294141,607,132,232,0.8213802436,0.7234803337,0.7693282636
0.9620180726,608,132,231,0.8216216216,0.7246722288,0.7701076631
0.9619931579,609,132,230,0.8218623482,0.7258641240,0.7708860759
0.9619111419,610,132,229,0.8221024259,0.7270560191,0.7716635041
0.9618912339,611,132,228,0.8223418573,0.7282479142,0.7724399494
0.9618564844,612,132,227,0.8225806452,0.7294398093,0.7732154138
0.9616649151,612,133,227,0.8214765101,0.7294398093,0.7727272727
0.9616367221,612,134,227,0.8203753351,0.7294398093,0.7722397476
0.9615057707,612,135,227,0.8192771084,0.7294398093,0.7717528373
0.9614290595,613,135,226,0.8195187166,0.7306317044,0.7725267801
0.9612985253,614,135,225,0.8197596796,0.7318235995,0.7732997481
0.9611862898,615,135,224,0.8200000000,0.7330154946,0.7740717432
0.9611690640,615,136,224,0.8189081225,0.7330154946,0.7735849057
0.9610648155,616,136,223,0.8191489362,0.7342073897,0.7743557511
0.9609447718,617,136,222,0.8193891102,0.7353992849,0.7751256281
0.9609335661,618,136,221,0.8196286472,0.7365911800,0.7758945386
0.9608410001,618,137,221,0.8185430464,0.7365911800,0.7754077792
0.9607378840,619,137,220,0.8187830688,0.7377830751,0.7761755486
0.9605560303,620,137,219,0.8190224571,0.7389749702,0.7769423559
0.9604104161,621,137,218,0.8192612137,0.7401668653,0.7777082029
0.9603806734,622,137,217,0.8194993412,0.7413587604,0.7784730914
0.9600869417,623,137,216,0.8197368421,0.7425506555,0.7792370231
0.9600203633,623,138,216,0.8186596583,0.7425506555,0.7787500000
0.9599758387,623,139,216,0.8175853018,0.7425506555,0.7782635853
0.9599541426,623,140,216,0.8165137615,0.7425506555,0.7777777778
0.9598155022,623,141,216,0.8154450262,0.7425506555,0.7772925764
0.9597960711,623,142,216,0.8143790850,0.7425506555,0.7768079800
0.9596725106,624,142,215,0.8146214099,0.7437425507,0.7775700935
0.9596163034,624,143,215,0.8135593220,0.7437425507,0.7770859278
0.9595332146,625,143,214,0.8138020833,0.7449344458,0.7778469197
0.9595227838,626,143,213,0.8140442133,0.7461263409,0.7786069652
0.9595097303,627,143,212,0.8142857143,0.7473182360,0.7793660659
0.9594466686,627,144,212,0.8132295720,0.7473182360,0.7788819876
0.9593883753,627,145,212,0.8121761658,0.7473182360,0.7783985102
0.9592871070,628,145,211,0.8124191462,0.7485101311,0.7791563275
0.9591194987,629,145,210,0.8126614987,0.7497020262,0.7799132052
0.9587724805,629,146,210,0.8116129032,0.7497020262,0.7794299876
0.9587602019,629,147,210,0.8105670103,0.7497020262,0.7789473684
0.9587359428,629,148,210,0.8095238095,0.7497020262,0.7784653465
0.9587157965,630,148,209,0.8097686375,0.7508939213,0.7792207792
0.9583473802,630,149,209,0.8087291399,0.7508939213,0.7787391842
0.9582287073,631,149,208,0.8089743590,0.7520858164,0.7794935145
0.9581747055,632,149,207,0.8092189501,0.7532777116,0.7802469136
0.9581528306,633,149,206,0.8094629156,0.7544696067,0.7809993831
0.9581077695,633,150,206,0.8084291188,0.7544696067,0.7805178792
0.9581052661,633,151,206,0.8073979592,0.7544696067,0.7800369686
0.9578891397,633,152,206,0.8063694268,0.7544696067,0.7795566502
0.9578751326,634,152,205,0.8066157761,0.7556615018,0.7803076923
0.9577562809,634,153,205,0.8055908513,0.7556615018,0.7798277983
0.9574593902,634,154,205,0.8045685279,0.7556615018,0.7793484942
0.9568750858,634,155,205,0.8035487959,0.7556615018,0.7788697789
0.9567708373,635,155,204,0.8037974684,0.7568533969,0.7796193984
0.9567684531,635,156,204,0.8027812895,0.7568533969,0.7791411043
0.9567674398,636,156,203,0.8030303030,0.7580452920,0.7798896383
0.9567386508,636,157,203,0.8020176545,0.7580452920,0.7794117647
0.9566712379,637,157,202,0.8022670025,0.7592371871,0.7801592162
0.9565699697,637,158,202,0.8012578616,0.7592371871,0.7796817625
0.9565185308,637,159,202,0.8002512563,0.7592371871,0.7792048930
0.9564031363,638,159,201,0.8005018821,0.7604290822,0.7799511002
0.9563830495,639,159,200,0.8007518797,0.7616209774,0.7806963958
0.9563663602,639,160,200,0.7997496871,0.7616209774,0.7802197802
0.9563565850,640,160,199,0.8000000000,0.7628128725,0.7809640024
0.9562931061,641,160,198,0.8002496879,0.7640047676,0.7817073171
0.9562544227,642,160,197,0.8004987531,0.7651966627,0.7824497258
0.9559377432,642,161,197,0.7995018680,0.7651966627,0.7819732034
0.9558976889,643,161,196,0.7997512438,0.7663885578,0.7827145466
0.9558878541,643,162,196,0.7987577640,0.7663885578,0.7822384428
0.9558802247,644,162,195,0.7990074442,0.7675804529,0.7829787234
0.9557947516,644,163,195,0.7980173482,0.7675804529,0.7825030377
0.9557032585,645,163,194,0.7982673267,0.7687723480,0.7832422587
0.9556383491,645,164,194,0.7972805933,0.7687723480,0.7827669903
0.9553382397,646,164,193,0.7975308642,0.7699642431,0.7835051546
0.9552586079,647,164,192,0.7977805179,0.7711561383,0.7842424242
0.9551818967,648,164,191,0.7980295567,0.7723480334,0.7849788007
0.9550960064,648,165,191,0.7970479705,0.7723480334,0.7845036320
0.9548879862,649,165,190,0.7972972973,0.7735399285,0.7852389595
0.9548120499,649,166,190,0.7963190184,0.7735399285,0.7847642080
0.9545362592,650,166,189,0.7965686275,0.7747318236,0.7854984894
0.9544792771,651,166,188,0.7968176255,0.7759237187,0.7862318841
0.9544009566,651,167,188,0.7958435208,0.7759237187,0.7857573929
0.9542107582,651,168,188,0.7948717949,0.7759237187,0.7852834741
0.9541782141,652,168,187,0.7951219512,0.7771156138,0.7860156721
0.9541481137,652,169,187,0.7941534714,0.7771156138,0.7855421687
0.9541230798,653,169,186,0.7944038929,0.7783075089,0.7862733293
0.9540174007,654,169,185,0.7946537060,0.7794994041,0.7870036101
0.9538900256,654,170,185,0.7936893204,0.7794994041,0.7865303668
0.9538525939,654,171,185,0.7927272727,0.7794994041,0.7860576923
0.9538446665,654,172,185,0.7917675545,0.7794994041,0.7855855856
0.9537109733,654,173,185,0.7908101572,0.7794994041,0.7851140456
0.9536165595,654,174,185,0.7898550725,0.7794994041,0.7846430714
